timestamp,date,time,source,total_objects,object_names,image_path
2026-06-14T13:42:56.605752,2026-06-14,13:42:56,webcam,1,person,output/object\webcam_detect_20260614_134256_6004.jpg
2026-06-14T13:43:02.335310,2026-06-14,13:43:02,webcam,1,person,output/object\webcam_detect_20260614_134302_3303.jpg
2026-06-14T13:43:09.684534,2026-06-14,13:43:09,webcam,1,person,output/object\webcam_detect_20260614_134309_6802.jpg
2026-06-14T13:43:12.724961,2026-06-14,13:43:12,webcam,1,person,output/object\webcam_detect_20260614_134312_7207.jpg
2026-06-14T13:43:16.411927,2026-06-14,13:43:16,webcam,1,person,output/object\webcam_detect_20260614_134316_4063.jpg
2026-06-14T13:43:19.593418,2026-06-14,13:43:19,webcam,1,person,output/object\webcam_detect_20260614_134319_5883.jpg
2026-06-14T13:43:22.765388,2026-06-14,13:43:22,webcam,1,person,output/object\webcam_detect_20260614_134322_7603.jpg
2026-06-14T13:43:25.769628,2026-06-14,13:43:25,webcam,1,person,output/object\webcam_detect_20260614_134325_7652.jpg
2026-06-14T13:43:29.107208,2026-06-14,13:43:29,webcam,1,person,output/object\webcam_detect_20260614_134329_1018.jpg
2026-06-14T13:43:32.822508,2026-06-14,13:43:32,webcam,1,person,output/object\webcam_detect_20260614_134332_8175.jpg
2026-06-14T13:43:36.201566,2026-06-14,13:43:36,webcam,1,person,output/object\webcam_detect_20260614_134336_1965.jpg
2026-06-14T13:43:39.232565,2026-06-14,13:43:39,webcam,1,person,output/object\webcam_detect_20260614_134339_2274.jpg
2026-06-14T13:43:42.999976,2026-06-14,13:43:42,webcam,1,person,output/object\webcam_detect_20260614_134342_9941.jpg
2026-06-14T13:43:46.562199,2026-06-14,13:43:46,webcam,1,person,output/object\webcam_detect_20260614_134346_5566.jpg
2026-06-14T13:43:52.359611,2026-06-14,13:43:52,webcam,1,person,output/object\webcam_detect_20260614_134352_3538.jpg
2026-06-14T13:44:10.180003,2026-06-14,13:44:10,webcam,1,person,output/object\webcam_detect_20260614_134410_1754.jpg
2026-06-14T13:44:19.080695,2026-06-14,13:44:19,webcam,1,cell phone,output/object\webcam_detect_20260614_134419_0751.jpg
2026-06-14T13:44:34.541098,2026-06-14,13:44:34,webcam,1,person,output/object\webcam_detect_20260614_134434_5358.jpg
2026-06-14T13:44:37.687672,2026-06-14,13:44:37,webcam,1,cell phone,output/object\webcam_detect_20260614_134437_6827.jpg
2026-06-14T13:44:45.886043,2026-06-14,13:44:45,webcam,1,cell phone,output/object\webcam_detect_20260614_134445_8805.jpg
2026-06-14T13:44:49.110174,2026-06-14,13:44:49,webcam,2,"cell phone, person",output/object\webcam_detect_20260614_134449_1037.jpg
2026-06-14T13:44:53.953510,2026-06-14,13:44:53,webcam,1,person,output/object\webcam_detect_20260614_134453_9491.jpg
2026-06-14T13:44:57.024394,2026-06-14,13:44:57,webcam,1,person,output/object\webcam_detect_20260614_134457_0198.jpg
2026-06-14T13:45:00.059432,2026-06-14,13:45:00,webcam,1,person,output/object\webcam_detect_20260614_134500_0547.jpg
2026-06-14T13:45:03.238106,2026-06-14,13:45:03,webcam,1,person,output/object\webcam_detect_20260614_134503_2336.jpg
2026-06-14T13:45:16.335439,2026-06-14,13:45:16,webcam,1,person,output/object\webcam_detect_20260614_134516_3309.jpg
2026-06-14T13:45:20.771257,2026-06-14,13:45:20,webcam,1,person,output/object\webcam_detect_20260614_134520_7658.jpg
2026-06-14T13:50:17.900321,2026-06-14,13:50:17,webcam,1,person,output/object\webcam_detect_20260614_135017_8852.jpg
2026-06-14T13:50:21.211133,2026-06-14,13:50:21,webcam,1,person,output/object\webcam_detect_20260614_135020_9962.jpg
2026-06-14T13:50:24.228052,2026-06-14,13:50:24,webcam,1,person,output/object\webcam_detect_20260614_135024_2209.jpg
2026-06-14T13:50:27.454681,2026-06-14,13:50:27,webcam,1,person,output/object\webcam_detect_20260614_135027_4494.jpg
2026-06-14T13:50:30.460508,2026-06-14,13:50:30,webcam,1,person,output/object\webcam_detect_20260614_135030_4546.jpg
2026-06-14T13:50:33.479838,2026-06-14,13:50:33,webcam,1,person,output/object\webcam_detect_20260614_135033_4735.jpg
2026-06-14T13:50:36.497188,2026-06-14,13:50:36,webcam,1,person,output/object\webcam_detect_20260614_135036_4914.jpg
2026-06-14T13:50:39.655754,2026-06-14,13:50:39,webcam,1,person,output/object\webcam_detect_20260614_135039_6498.jpg
2026-06-14T13:52:30.938547,2026-06-14,13:52:30,webcam,1,person,output/object\webcam_detect_20260614_135230_9277.jpg
2026-06-14T13:52:34.695906,2026-06-14,13:52:34,webcam,1,person,output/object\webcam_detect_20260614_135234_5608.jpg
2026-06-14T13:52:37.777929,2026-06-14,13:52:37,webcam,1,person,output/object\webcam_detect_20260614_135237_7718.jpg
2026-06-14T13:52:41.311985,2026-06-14,13:52:41,webcam,1,person,output/object\webcam_detect_20260614_135241_2997.jpg
2026-06-14T13:52:44.790729,2026-06-14,13:52:44,webcam,1,person,output/object\webcam_detect_20260614_135244_7851.jpg
2026-06-14T13:57:34.402716,2026-06-14,13:57:34,webcam,1,person,output/object\webcam_detect_20260614_135734_3974.jpg
2026-06-14T13:57:38.251181,2026-06-14,13:57:38,webcam,1,person,output/object\webcam_detect_20260614_135738_2409.jpg
2026-06-14T13:57:42.101764,2026-06-14,13:57:42,webcam,1,person,output/object\webcam_detect_20260614_135742_0963.jpg
2026-06-14T13:57:46.554492,2026-06-14,13:57:46,webcam,1,person,output/object\webcam_detect_20260614_135746_5491.jpg
2026-06-14T13:57:49.901078,2026-06-14,13:57:49,webcam,1,person,output/object\webcam_detect_20260614_135749_8937.jpg
2026-06-14T13:57:53.174266,2026-06-14,13:57:53,webcam,1,person,output/object\webcam_detect_20260614_135753_1690.jpg
2026-06-14T13:57:57.576287,2026-06-14,13:57:57,webcam,1,person,output/object\webcam_detect_20260614_135757_5679.jpg
2026-06-14T15:06:33.490260,2026-06-14,15:06:33,webcam,1,person,output/object\webcam_detect_20260614_150633_4847.jpg
2026-06-14T15:06:36.605223,2026-06-14,15:06:36,webcam,1,person,output/object\webcam_detect_20260614_150636_5976.jpg
2026-06-14T15:06:39.853993,2026-06-14,15:06:39,webcam,1,person,output/object\webcam_detect_20260614_150639_8488.jpg
2026-06-14T15:06:43.083778,2026-06-14,15:06:43,webcam,1,person,output/object\webcam_detect_20260614_150643_0786.jpg
2026-06-14T15:06:46.212708,2026-06-14,15:06:46,webcam,1,person,output/object\webcam_detect_20260614_150646_2050.jpg
2026-06-14T15:06:49.638362,2026-06-14,15:06:49,webcam,1,person,output/object\webcam_detect_20260614_150649_6332.jpg
2026-06-14T15:06:52.774386,2026-06-14,15:06:52,webcam,1,person,output/object\webcam_detect_20260614_150652_7697.jpg
2026-06-14T15:06:55.939695,2026-06-14,15:06:55,webcam,1,person,output/object\webcam_detect_20260614_150655_9351.jpg
2026-06-14T15:06:59.018831,2026-06-14,15:06:59,webcam,1,person,output/object\webcam_detect_20260614_150659_0139.jpg
2026-06-14T15:07:02.137316,2026-06-14,15:07:02,webcam,1,person,output/object\webcam_detect_20260614_150702_1326.jpg
2026-06-14T16:23:43.420872,2026-06-14,16:23:43,webcam,3,person,output/object\webcam_detect_20260614_162343_4045.jpg
2026-06-14T16:23:46.792467,2026-06-14,16:23:46,webcam,3,person,output/object\webcam_detect_20260614_162346_7858.jpg
2026-06-14T16:23:53.065154,2026-06-14,16:23:53,webcam,3,person,output/object\webcam_detect_20260614_162353_0575.jpg
